Scenario,Region,Basin,FU,Constituent,LoadToRegExport,BasinScale,Units
CHANGE,MW,Proserpine,Stream,DOP,0.16676222793283188,Manag_Unit_48,t/yr
CHANGE,MW,Proserpine,Sugarcane,DOP,4.516494529784432,Manag_Unit_48,t/yr
CHANGE,MW,Proserpine,Urban + Other,DOP,0.9949060277161518,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Bananas,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Conservation,FS,0.6992025766956426,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Cropping,FS,0.037209310013434686,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Dairy,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Forestry,FS,0.17746828910415113,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Grazing,FS,3.4079884468735666,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Horticulture,FS,0.009470202906248762,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Stream,FS,1.842890541997975,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Urban + Other,FS,0.3429845522916833,Manag_Unit_48,kt/yr
CHANGE,FI,Boyne,Bananas,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Conservation,PN,3.727600784841184,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Cropping,PN,0.22741649886123358,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Dairy,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Forestry,PN,1.091867453718414,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Grazing,PN,15.219787586835677,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Horticulture,PN,0.0055265099792924975,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Stream,PN,2.2381059615025203,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Urban + Other,PN,0.12327898356191105,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Bananas,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Conservation,PP,1.512806180483845,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Cropping,PP,0.3384302831343552,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Dairy,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Forestry,PP,0.3367084659941334,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Grazing,PP,5.440191170773982,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Horticulture,PP,0.0038414260865440625,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Stream,PP,1.074177939154449,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Urban + Other,PP,0.045967172926224084,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Bananas,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Conservation,DIN,1.444492773945319,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Cropping,DIN,0.38643874727238725,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Dairy,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Forestry,DIN,2.5409149459498974,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Grazing,DIN,18.36258273019212,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Horticulture,DIN,0.08255038429318909,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Stream,DIN,3.1591234997210065,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Urban + Other,DIN,2.3874434434250458,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Bananas,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Conservation,DON,6.555826560077351,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Cropping,DON,0.2428084676824466,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Dairy,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Forestry,DON,5.580194606051358,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Grazing,DON,60.00203171544497,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Horticulture,DON,0.06362394297374699,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Stream,DON,1.3006335483840132,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Urban + Other,DON,1.7334567786382449,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Bananas,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Conservation,DIP,1.071298675938087,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Cropping,DIP,5.5671757270229385,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Dairy,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Forestry,DIP,0.7178855333883369,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Grazing,DIP,9.452120083098169,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Horticulture,DIP,0.2526264647988332,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Stream,DIP,1.5677859902410205,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Urban + Other,DIP,0.408269745352922,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Bananas,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Conservation,DOP,0.22463287584202515,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Cropping,DOP,1.3829107378421628,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Dairy,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Forestry,DOP,0.3568355380449798,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Grazing,DOP,1.879762518799322,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Horticulture,DOP,0.006312840904498385,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Stream,DOP,0.3210159038963887,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Boyne,Urban + Other,DOP,0.09254716440719958,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Bananas,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Conservation,FS,1.9277174834992912,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Cropping,FS,0.24839620843751206,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Dairy,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Forestry,FS,1.6858313886804162,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Grazing,FS,25.66715215344045,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Horticulture,FS,0.04165607892135118,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Stream,FS,5.2424093884837335,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Urban + Other,FS,1.1418008357629321,Manag_Unit_48,kt/yr
CHANGE,FI,Calliope,Bananas,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Conservation,PN,12.326453376346672,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Cropping,PN,1.6103711510099914,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Dairy,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Forestry,PN,8.209846655523853,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Grazing,PN,82.32500626658604,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Horticulture,PN,0.0192195182872421,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Stream,PN,8.843774367632081,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Urban + Other,PN,0.3889861156906144,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Bananas,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Conservation,PP,4.135919241285411,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Cropping,PP,2.204753977466704,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Dairy,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Forestry,PP,2.874378237521826,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Grazing,PP,38.13905316517069,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Horticulture,PP,0.01065420691845193,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Stream,PP,2.7451541276216216,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Urban + Other,PP,0.17853303943117335,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Bananas,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Conservation,DIN,0.7710356344966783,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Cropping,DIN,0.13856973248171736,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Dairy,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Forestry,DIN,2.5438775651776586,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Grazing,DIN,21.004195583028487,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Horticulture,DIN,0.28530179903880765,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Stream,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Urban + Other,DIN,8.131187839345719,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Bananas,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Conservation,DON,3.306581540391553,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Cropping,DON,0.08724760835648009,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Dairy,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Forestry,DON,5.596530606211536,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Grazing,DON,68.74100290274366,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Horticulture,DON,0.2194629216511438,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Stream,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Urban + Other,DON,5.223652573191885,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Bananas,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Conservation,DIP,0.6104731147018404,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Cropping,DIP,3.2061243584922257,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Dairy,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Forestry,DIP,0.7631632806334305,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Grazing,DIP,11.45683424623993,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Horticulture,DIP,0.877851695107234,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Stream,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Urban + Other,DIP,1.2782726024478965,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Bananas,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Conservation,DOP,0.12559009367155546,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Cropping,DOP,0.801531099528394,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Dairy,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Forestry,DOP,0.3815816439987563,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Grazing,DOP,2.2913668899141695,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Horticulture,DOP,0.021946292421033655,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Stream,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Calliope,Urban + Other,DOP,0.2945781982352234,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Bananas,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Conservation,FS,2.6814708375230754,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Cropping,FS,11.284709292882267,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Dairy,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Forestry,FS,3.1491434670744747,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Grazing,FS,70.25776861916023,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Horticulture,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Stream,FS,80.14396735069018,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Urban + Other,FS,0.5666476630171302,Manag_Unit_48,kt/yr
CHANGE,FI,Comet,Bananas,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Conservation,PN,10.240440227923468,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Cropping,PN,58.99364171669088,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Dairy,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Forestry,PN,5.937797746751087,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Grazing,PN,97.85366270879835,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Horticulture,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Stream,PN,89.45776761027658,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Urban + Other,PN,0.3606860446440658,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Bananas,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Conservation,PP,8.396002938637436,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Cropping,PP,14.18353695191642,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Dairy,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Forestry,PP,3.6777659738752564,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Grazing,PP,89.292139400875,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Horticulture,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Stream,PP,70.21274477249439,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Urban + Other,PP,0.317151381512832,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Bananas,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Conservation,DIN,2.224906020307143,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Cropping,DIN,27.52815063863356,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Dairy,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Forestry,DIN,5.4051425975489975,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Grazing,DIN,38.303860167907224,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Horticulture,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Stream,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Urban + Other,DIN,1.1623594061264724,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Bananas,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Conservation,DON,9.768208102493864,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Cropping,DON,17.44262056279768,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Dairy,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Forestry,DON,11.990930634743737,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Grazing,DON,126.31933586993291,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Horticulture,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Stream,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Urban + Other,DON,1.6096681020566561,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Bananas,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Conservation,DIP,1.6311166004413191,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Cropping,DIP,41.64970664101296,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Dairy,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Forestry,DIP,1.528207506735654,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Grazing,DIP,19.765220316628692,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Horticulture,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Stream,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Urban + Other,DIP,0.3279529183038621,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Bananas,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Conservation,DOP,0.33607355803365985,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Cropping,DOP,10.384068320014597,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Dairy,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Forestry,DOP,0.7612161662615216,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Grazing,DOP,3.9391188932577843,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Horticulture,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Stream,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Comet,Urban + Other,DOP,0.06905539846549988,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Bananas,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Conservation,FS,7.8171508177092734,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Cropping,FS,20.470821834084493,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Dairy,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Forestry,FS,23.926520483043547,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Grazing,FS,294.2280234474375,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Horticulture,FS,0.014891250570295817,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Stream,FS,102.98863260654555,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Urban + Other,FS,1.2156266774417672,Manag_Unit_48,kt/yr
CHANGE,FI,Dawson,Bananas,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Conservation,PN,28.054584017828212,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Cropping,PN,115.42589675036994,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Dairy,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Forestry,PN,65.52342978288439,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Grazing,PN,567.5209526925651,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Horticulture,PN,0.00707768455611751,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Stream,PN,147.07424899228045,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Urban + Other,PN,1.042895128537251,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Bananas,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Conservation,PP,13.004273608614712,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Cropping,PP,51.06169345072323,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Dairy,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Forestry,PP,36.69817621832069,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Grazing,PP,321.453526318887,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Horticulture,PP,0.0026115036496350843,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Stream,PP,106.27093318778974,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Urban + Other,PP,0.6945932282336724,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Bananas,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Conservation,DIN,2.5958169192073455,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Cropping,DIN,23.628892377684156,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Dairy,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Forestry,DIN,29.288395343659673,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Grazing,DIN,105.75463924860922,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Horticulture,DIN,0.15141756301097245,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Stream,DIN,0.0075520691137701,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Urban + Other,DIN,3.966144314017386,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Bananas,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Conservation,DON,11.062336179938173,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Cropping,DON,14.85869494238971,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Dairy,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Forestry,DON,64.39737058956415,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Grazing,DON,345.6521675971812,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Horticulture,DON,0.11626406546378847,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Stream,DON,0.0030850037435526034,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Urban + Other,DON,3.3406193960063257,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Bananas,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Conservation,DIP,2.1078018023431975,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Cropping,DIP,137.49984178139076,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Dairy,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Forestry,DIP,8.477319857548837,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Grazing,DIP,55.70306324656813,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Horticulture,DIP,0.44164979492046663,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Stream,DIP,0.0062050375156187994,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Urban + Other,DIP,0.7502703155055197,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Bananas,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Conservation,DOP,0.4351628089934329,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Cropping,DOP,34.36712568211832,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Dairy,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Forestry,DOP,4.235944908593414,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Grazing,DOP,11.134211444690326,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Horticulture,DOP,0.01107817178239995,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Stream,DOP,0.0012721049546636069,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Dawson,Urban + Other,DOP,0.16687197985838062,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Bananas,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Conservation,FS,5.224026896255051,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Cropping,FS,4.711193143269243,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Dairy,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Forestry,FS,2.789403524291386,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Grazing,FS,98.37331815391033,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Horticulture,FS,0.27401539373725936,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Stream,FS,91.47053345903733,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Urban + Other,FS,1.2453121344354579,Manag_Unit_48,kt/yr
CHANGE,FI,Fitzroy,Bananas,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Conservation,PN,35.636491508014714,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Cropping,PN,32.1986392753661,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Dairy,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Forestry,PN,14.086294819157366,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Grazing,PN,242.38339504609232,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Horticulture,PN,0.16301655135375503,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Stream,PN,108.22212953150752,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Urban + Other,PN,0.6750518263812395,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Bananas,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Conservation,PP,12.31699466582632,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Cropping,PP,19.005579767756995,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Dairy,PP,0.0,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Forestry,PP,5.58611879859507,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Grazing,PP,157.7854054419737,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Horticulture,PP,0.07807407545499177,Manag_Unit_48,t/yr
CHANGE,FI,Fitzroy,Stream,PP,66.96041280366087,Manag_Unit_48,t/yr
