Scenario,Region,Basin,FU,Constituent,LoadToStream,BasinScale,Units
CHANGE,BU,Don,Stream,DIN,0.9936790326261967,Basin_35,t/yr
CHANGE,BU,Don,Sugarcane,DIN,7.6689498953282085,Basin_35,t/yr
CHANGE,BU,Don,Urban + Other,DIN,3.5679540631759297,Basin_35,t/yr
CHANGE,BU,Don,Bananas,DON,0.0,Basin_35,t/yr
CHANGE,BU,Don,Conservation,DON,11.439436787523835,Basin_35,t/yr
CHANGE,BU,Don,Cropping,DON,1.499687252039702,Basin_35,t/yr
CHANGE,BU,Don,Dairy,DON,0.0,Basin_35,t/yr
CHANGE,BU,Don,Forestry,DON,0.017287893472544613,Basin_35,t/yr
CHANGE,BU,Don,Grazing,DON,131.71612158255414,Basin_35,t/yr
CHANGE,BU,Don,Horticulture,DON,28.008547556360195,Basin_35,t/yr
CHANGE,BU,Don,Stream,DON,0.40587057266711,Basin_35,t/yr
CHANGE,BU,Don,Sugarcane,DON,0.68718380611249,Basin_35,t/yr
CHANGE,BU,Don,Urban + Other,DON,4.857596157299152,Basin_35,t/yr
CHANGE,BU,Don,Bananas,DIP,0.0,Basin_35,t/yr
CHANGE,BU,Don,Conservation,DIP,2.3832159974007987,Basin_35,t/yr
CHANGE,BU,Don,Cropping,DIP,5.8765355249527484,Basin_35,t/yr
CHANGE,BU,Don,Dairy,DIP,0.0,Basin_35,t/yr
CHANGE,BU,Don,Forestry,DIP,0.0036016444734468015,Basin_35,t/yr
CHANGE,BU,Don,Grazing,DIP,27.4408586630321,Basin_35,t/yr
CHANGE,BU,Don,Horticulture,DIP,1.6805128533816054,Basin_35,t/yr
CHANGE,BU,Don,Stream,DIP,0.37507438740586996,Basin_35,t/yr
CHANGE,BU,Don,Sugarcane,DIP,0.004799961078178899,Basin_35,t/yr
CHANGE,BU,Don,Urban + Other,DIP,0.7666112897457523,Basin_35,t/yr
CHANGE,BU,Don,Bananas,DOP,0.0,Basin_35,t/yr
CHANGE,BU,Don,Conservation,DOP,0.9532863989603172,Basin_35,t/yr
CHANGE,BU,Don,Cropping,DOP,5.8765355249527484,Basin_35,t/yr
CHANGE,BU,Don,Dairy,DOP,0.0,Basin_35,t/yr
CHANGE,BU,Don,Forestry,DOP,0.0014406577893787175,Basin_35,t/yr
CHANGE,BU,Don,Grazing,DOP,10.976343465212832,Basin_35,t/yr
CHANGE,BU,Don,Horticulture,DOP,1.1203419022544057,Basin_35,t/yr
CHANGE,BU,Don,Stream,DOP,0.07682723248915466,Basin_35,t/yr
CHANGE,BU,Don,Sugarcane,DOP,0.00119999026954472,Basin_35,t/yr
CHANGE,BU,Don,Urban + Other,DOP,0.20490794171407997,Basin_35,t/yr
CHANGE,BU,Haughton,Bananas,FS,0.0,Basin_35,kt/yr
CHANGE,BU,Haughton,Conservation,FS,12.266779806197626,Basin_35,kt/yr
CHANGE,BU,Haughton,Cropping,FS,1.0669961881028092,Basin_35,kt/yr
CHANGE,BU,Haughton,Dairy,FS,0.0,Basin_35,kt/yr
CHANGE,BU,Haughton,Forestry,FS,0.17123625837152023,Basin_35,kt/yr
CHANGE,BU,Haughton,Grazing,FS,60.11489940535104,Basin_35,kt/yr
CHANGE,BU,Haughton,Horticulture,FS,1.9340148345238934,Basin_35,kt/yr
CHANGE,BU,Haughton,Stream,FS,8.056885702013522,Basin_35,kt/yr
CHANGE,BU,Haughton,Sugarcane,FS,14.68421749370542,Basin_35,kt/yr
CHANGE,BU,Haughton,Urban + Other,FS,1.7060082180528506,Basin_35,kt/yr
CHANGE,BU,Haughton,Bananas,PN,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Conservation,PN,91.898829743061,Basin_35,t/yr
CHANGE,BU,Haughton,Cropping,PN,1.8490104032509882,Basin_35,t/yr
CHANGE,BU,Haughton,Dairy,PN,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Forestry,PN,0.7550467683938941,Basin_35,t/yr
CHANGE,BU,Haughton,Grazing,PN,138.91433953696907,Basin_35,t/yr
CHANGE,BU,Haughton,Horticulture,PN,1.009033347089694,Basin_35,t/yr
CHANGE,BU,Haughton,Stream,PN,8.730112742019488,Basin_35,t/yr
CHANGE,BU,Haughton,Sugarcane,PN,56.06797893999651,Basin_35,t/yr
CHANGE,BU,Haughton,Urban + Other,PN,1.732776561838569,Basin_35,t/yr
CHANGE,BU,Haughton,Bananas,PP,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Conservation,PP,21.894349973643852,Basin_35,t/yr
CHANGE,BU,Haughton,Cropping,PP,4.687064857828053,Basin_35,t/yr
CHANGE,BU,Haughton,Dairy,PP,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Forestry,PP,0.39044847824733797,Basin_35,t/yr
CHANGE,BU,Haughton,Grazing,PP,53.49242553935872,Basin_35,t/yr
CHANGE,BU,Haughton,Horticulture,PP,1.028047640308976,Basin_35,t/yr
CHANGE,BU,Haughton,Stream,PP,6.56961544881854,Basin_35,t/yr
CHANGE,BU,Haughton,Sugarcane,PP,20.282076116364554,Basin_35,t/yr
CHANGE,BU,Haughton,Urban + Other,PP,1.101678092431654,Basin_35,t/yr
CHANGE,BU,Haughton,Bananas,DIN,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Conservation,DIN,24.778413747806137,Basin_35,t/yr
CHANGE,BU,Haughton,Cropping,DIN,1.905712313434046,Basin_35,t/yr
CHANGE,BU,Haughton,Dairy,DIN,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Forestry,DIN,0.8025263719887609,Basin_35,t/yr
CHANGE,BU,Haughton,Grazing,DIN,54.064232932620776,Basin_35,t/yr
CHANGE,BU,Haughton,Horticulture,DIN,9.670074172619454,Basin_35,t/yr
CHANGE,BU,Haughton,Stream,DIN,9.740025534109968,Basin_35,t/yr
CHANGE,BU,Haughton,Sugarcane,DIN,247.4080564248223,Basin_35,t/yr
CHANGE,BU,Haughton,Urban + Other,DIN,4.806544878564568,Basin_35,t/yr
CHANGE,BU,Haughton,Bananas,DON,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Conservation,DON,59.468192994734544,Basin_35,t/yr
CHANGE,BU,Haughton,Cropping,DON,1.4102271119411955,Basin_35,t/yr
CHANGE,BU,Haughton,Dairy,DON,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Forestry,DON,1.9260632927730232,Basin_35,t/yr
CHANGE,BU,Haughton,Grazing,DON,129.75415903828994,Basin_35,t/yr
CHANGE,BU,Haughton,Horticulture,DON,9.670074172619454,Basin_35,t/yr
CHANGE,BU,Haughton,Stream,DON,3.9783184576767003,Basin_35,t/yr
CHANGE,BU,Haughton,Sugarcane,DON,88.59297384473413,Basin_35,t/yr
CHANGE,BU,Haughton,Urban + Other,DON,6.631034273204127,Basin_35,t/yr
CHANGE,BU,Haughton,Bananas,DIP,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Conservation,DIP,7.433524124341814,Basin_35,t/yr
CHANGE,BU,Haughton,Cropping,DIP,4.25062721667306,Basin_35,t/yr
CHANGE,BU,Haughton,Dairy,DIP,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Forestry,DIP,0.24075791159662815,Basin_35,t/yr
CHANGE,BU,Haughton,Grazing,DIP,16.21926987978624,Basin_35,t/yr
CHANGE,BU,Haughton,Horticulture,DIP,0.5802044503571674,Basin_35,t/yr
CHANGE,BU,Haughton,Stream,DIP,3.647903535478967,Basin_35,t/yr
CHANGE,BU,Haughton,Sugarcane,DIP,21.822018593965137,Basin_35,t/yr
CHANGE,BU,Haughton,Urban + Other,DIP,1.0443560657127038,Basin_35,t/yr
CHANGE,BU,Haughton,Bananas,DOP,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Conservation,DOP,2.4778413747806165,Basin_35,t/yr
CHANGE,BU,Haughton,Cropping,DOP,4.25062721667306,Basin_35,t/yr
CHANGE,BU,Haughton,Dairy,DOP,0.0,Basin_35,t/yr
CHANGE,BU,Haughton,Forestry,DOP,0.08025263719887607,Basin_35,t/yr
CHANGE,BU,Haughton,Grazing,DOP,5.406423293262078,Basin_35,t/yr
CHANGE,BU,Haughton,Horticulture,DOP,0.3868029669047781,Basin_35,t/yr
CHANGE,BU,Haughton,Stream,DOP,0.7471559050877733,Basin_35,t/yr
CHANGE,BU,Haughton,Sugarcane,DOP,5.455504648491291,Basin_35,t/yr
CHANGE,BU,Haughton,Urban + Other,DOP,0.281850788928123,Basin_35,t/yr
CHANGE,BU,Ross,Bananas,FS,0.0,Basin_35,kt/yr
CHANGE,BU,Ross,Conservation,FS,21.36737402117515,Basin_35,kt/yr
CHANGE,BU,Ross,Cropping,FS,0.31682126836740626,Basin_35,kt/yr
CHANGE,BU,Ross,Dairy,FS,0.0,Basin_35,kt/yr
CHANGE,BU,Ross,Forestry,FS,1.7822612258885948,Basin_35,kt/yr
CHANGE,BU,Ross,Grazing,FS,43.90178631827743,Basin_35,kt/yr
CHANGE,BU,Ross,Horticulture,FS,0.901892622307964,Basin_35,kt/yr
CHANGE,BU,Ross,Stream,FS,2.6130844900235295,Basin_35,kt/yr
CHANGE,BU,Ross,Sugarcane,FS,0.0,Basin_35,kt/yr
CHANGE,BU,Ross,Urban + Other,FS,7.504862605438285,Basin_35,kt/yr
CHANGE,BU,Ross,Bananas,PN,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Conservation,PN,77.7152936514769,Basin_35,t/yr
CHANGE,BU,Ross,Cropping,PN,0.8238592874970758,Basin_35,t/yr
CHANGE,BU,Ross,Dairy,PN,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Forestry,PN,5.150694289629101,Basin_35,t/yr
CHANGE,BU,Ross,Grazing,PN,64.63185927076286,Basin_35,t/yr
CHANGE,BU,Ross,Horticulture,PN,0.7691819963555172,Basin_35,t/yr
CHANGE,BU,Ross,Stream,PN,2.27681454224527,Basin_35,t/yr
CHANGE,BU,Ross,Sugarcane,PN,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Urban + Other,PN,9.118140960750363,Basin_35,t/yr
CHANGE,BU,Ross,Bananas,PP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Conservation,PP,20.711687328931756,Basin_35,t/yr
CHANGE,BU,Ross,Cropping,PP,0.8771487960385458,Basin_35,t/yr
CHANGE,BU,Ross,Dairy,PP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Forestry,PP,1.8685320013165814,Basin_35,t/yr
CHANGE,BU,Ross,Grazing,PP,49.13830910099379,Basin_35,t/yr
CHANGE,BU,Ross,Horticulture,PP,0.3973068289100242,Basin_35,t/yr
CHANGE,BU,Ross,Stream,PP,1.3387327596355374,Basin_35,t/yr
CHANGE,BU,Ross,Sugarcane,PP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Urban + Other,PP,3.3289137990681588,Basin_35,t/yr
CHANGE,BU,Ross,Bananas,DIN,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Conservation,DIN,9.528572878851387,Basin_35,t/yr
CHANGE,BU,Ross,Cropping,DIN,0.5017253337159957,Basin_35,t/yr
CHANGE,BU,Ross,Dairy,DIN,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Forestry,DIN,0.7597367125033299,Basin_35,t/yr
CHANGE,BU,Ross,Grazing,DIN,15.538375112601994,Basin_35,t/yr
CHANGE,BU,Ross,Horticulture,DIN,4.509463111539825,Basin_35,t/yr
CHANGE,BU,Ross,Stream,DIN,31.36192886333267,Basin_35,t/yr
CHANGE,BU,Ross,Sugarcane,DIN,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Urban + Other,DIN,27.864468833396028,Basin_35,t/yr
CHANGE,BU,Ross,Bananas,DON,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Conservation,DON,45.73714981848661,Basin_35,t/yr
CHANGE,BU,Ross,Cropping,DON,0.37127674694983775,Basin_35,t/yr
CHANGE,BU,Ross,Dairy,DON,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Forestry,DON,3.64673622001599,Basin_35,t/yr
CHANGE,BU,Ross,Grazing,DON,74.58420054048953,Basin_35,t/yr
CHANGE,BU,Ross,Horticulture,DON,4.509463111539825,Basin_35,t/yr
CHANGE,BU,Ross,Stream,DON,12.80979545151694,Basin_35,t/yr
CHANGE,BU,Ross,Sugarcane,DON,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Urban + Other,DON,37.9275542157367,Basin_35,t/yr
CHANGE,BU,Ross,Bananas,DIP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Conservation,DIP,5.7171437273108285,Basin_35,t/yr
CHANGE,BU,Ross,Cropping,DIP,0.6244365328778746,Basin_35,t/yr
CHANGE,BU,Ross,Dairy,DIP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Forestry,DIP,0.45584202750199915,Basin_35,t/yr
CHANGE,BU,Ross,Grazing,DIP,9.323025067561188,Basin_35,t/yr
CHANGE,BU,Ross,Horticulture,DIP,0.2705677866923893,Basin_35,t/yr
CHANGE,BU,Ross,Stream,DIP,5.5452469541400635,Basin_35,t/yr
CHANGE,BU,Ross,Sugarcane,DIP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Urban + Other,DIP,5.985822856544777,Basin_35,t/yr
CHANGE,BU,Ross,Bananas,DOP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Conservation,DOP,1.905714575770279,Basin_35,t/yr
CHANGE,BU,Ross,Cropping,DOP,0.6244365328778746,Basin_35,t/yr
CHANGE,BU,Ross,Dairy,DOP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Forestry,DOP,0.15194734250066647,Basin_35,t/yr
CHANGE,BU,Ross,Grazing,DOP,3.1076750225203993,Basin_35,t/yr
CHANGE,BU,Ross,Horticulture,DOP,0.18037852446159255,Basin_35,t/yr
CHANGE,BU,Ross,Stream,DOP,1.135778171115686,Basin_35,t/yr
CHANGE,BU,Ross,Sugarcane,DOP,0.0,Basin_35,t/yr
CHANGE,BU,Ross,Urban + Other,DOP,1.5996879866025853,Basin_35,t/yr
CHANGE,MW,O-Connell,Bananas,FS,0.0,Basin_35,kt/yr
CHANGE,MW,O-Connell,Conservation,FS,4.163833590820494,Basin_35,kt/yr
CHANGE,MW,O-Connell,Cropping,FS,0.08618472097231321,Basin_35,kt/yr
CHANGE,MW,O-Connell,Dairy,FS,0.0,Basin_35,kt/yr
CHANGE,MW,O-Connell,Forestry,FS,0.7719013015956658,Basin_35,kt/yr
CHANGE,MW,O-Connell,Grazing,FS,19.836666642425556,Basin_35,kt/yr
CHANGE,MW,O-Connell,Horticulture,FS,0.18408738338594396,Basin_35,kt/yr
CHANGE,MW,O-Connell,Stream,FS,195.30672403619965,Basin_35,kt/yr
CHANGE,MW,O-Connell,Sugarcane,FS,7.15718986972973,Basin_35,kt/yr
CHANGE,MW,O-Connell,Urban + Other,FS,2.898428855873798,Basin_35,kt/yr
CHANGE,MW,O-Connell,Bananas,PN,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Conservation,PN,54.16778385964558,Basin_35,t/yr
CHANGE,MW,O-Connell,Cropping,PN,0.029872774410034678,Basin_35,t/yr
CHANGE,MW,O-Connell,Dairy,PN,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Forestry,PN,7.847821651907235,Basin_35,t/yr
CHANGE,MW,O-Connell,Grazing,PN,211.63231122837126,Basin_35,t/yr
CHANGE,MW,O-Connell,Horticulture,PN,0.0606215982764899,Basin_35,t/yr
CHANGE,MW,O-Connell,Stream,PN,376.31220884361994,Basin_35,t/yr
CHANGE,MW,O-Connell,Sugarcane,PN,104.3821850228535,Basin_35,t/yr
CHANGE,MW,O-Connell,Urban + Other,PN,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Bananas,PP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Conservation,PP,13.504258462991512,Basin_35,t/yr
CHANGE,MW,O-Connell,Cropping,PP,0.008227750388398956,Basin_35,t/yr
CHANGE,MW,O-Connell,Dairy,PP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Forestry,PP,2.858842300425842,Basin_35,t/yr
CHANGE,MW,O-Connell,Grazing,PP,45.59880394734194,Basin_35,t/yr
CHANGE,MW,O-Connell,Horticulture,PP,0.01484895407917127,Basin_35,t/yr
CHANGE,MW,O-Connell,Stream,PP,121.3899475282813,Basin_35,t/yr
CHANGE,MW,O-Connell,Sugarcane,PP,13.477824044301277,Basin_35,t/yr
CHANGE,MW,O-Connell,Urban + Other,PP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Bananas,DIN,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Conservation,DIN,16.570805361689857,Basin_35,t/yr
CHANGE,MW,O-Connell,Cropping,DIN,0.4409168744923829,Basin_35,t/yr
CHANGE,MW,O-Connell,Dairy,DIN,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Forestry,DIN,3.7121299483128514,Basin_35,t/yr
CHANGE,MW,O-Connell,Grazing,DIN,64.27386292212303,Basin_35,t/yr
CHANGE,MW,O-Connell,Horticulture,DIN,0.9859206702466768,Basin_35,t/yr
CHANGE,MW,O-Connell,Stream,DIN,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Sugarcane,DIN,62.56434645511955,Basin_35,t/yr
CHANGE,MW,O-Connell,Urban + Other,DIN,16.34818396729035,Basin_35,t/yr
CHANGE,MW,O-Connell,Bananas,DON,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Conservation,DON,36.633458420574144,Basin_35,t/yr
CHANGE,MW,O-Connell,Cropping,DON,0.32627848712436314,Basin_35,t/yr
CHANGE,MW,O-Connell,Dairy,DON,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Forestry,DON,8.22322055926196,Basin_35,t/yr
CHANGE,MW,O-Connell,Grazing,DON,385.6431775327379,Basin_35,t/yr
CHANGE,MW,O-Connell,Horticulture,DON,0.7887365361973416,Basin_35,t/yr
CHANGE,MW,O-Connell,Stream,DON,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Sugarcane,DON,127.71317557662304,Basin_35,t/yr
CHANGE,MW,O-Connell,Urban + Other,DON,21.128737840658243,Basin_35,t/yr
CHANGE,MW,O-Connell,Bananas,DIP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Conservation,DIP,3.5745025296291586,Basin_35,t/yr
CHANGE,MW,O-Connell,Cropping,DIP,0.026455012469543,Basin_35,t/yr
CHANGE,MW,O-Connell,Dairy,DIP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Forestry,DIP,0.7940547194393567,Basin_35,t/yr
CHANGE,MW,O-Connell,Grazing,DIP,14.416901327208116,Basin_35,t/yr
CHANGE,MW,O-Connell,Horticulture,DIP,0.05915524021480058,Basin_35,t/yr
CHANGE,MW,O-Connell,Stream,DIP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Sugarcane,DIP,11.583944139355042,Basin_35,t/yr
CHANGE,MW,O-Connell,Urban + Other,DIP,3.637755391151338,Basin_35,t/yr
CHANGE,MW,O-Connell,Bananas,DOP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Conservation,DOP,3.491847697194476,Basin_35,t/yr
CHANGE,MW,O-Connell,Cropping,DOP,0.01763667497969531,Basin_35,t/yr
CHANGE,MW,O-Connell,Dairy,DOP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Forestry,DOP,0.7989606626362504,Basin_35,t/yr
CHANGE,MW,O-Connell,Grazing,DOP,6.4273862922122955,Basin_35,t/yr
CHANGE,MW,O-Connell,Horticulture,DOP,0.039436826809867064,Basin_35,t/yr
CHANGE,MW,O-Connell,Stream,DOP,0.0,Basin_35,t/yr
CHANGE,MW,O-Connell,Sugarcane,DOP,2.8959860348387583,Basin_35,t/yr
CHANGE,MW,O-Connell,Urban + Other,DOP,0.8271812753881822,Basin_35,t/yr
CHANGE,MW,Pioneer,Bananas,FS,0.0,Basin_35,kt/yr
CHANGE,MW,Pioneer,Conservation,FS,2.1543114463409796,Basin_35,kt/yr
CHANGE,MW,Pioneer,Cropping,FS,0.047144750318524005,Basin_35,kt/yr
CHANGE,MW,Pioneer,Dairy,FS,0.0,Basin_35,kt/yr
CHANGE,MW,Pioneer,Forestry,FS,1.0677862100258713,Basin_35,kt/yr
CHANGE,MW,Pioneer,Grazing,FS,5.650655648774088,Basin_35,kt/yr
CHANGE,MW,Pioneer,Horticulture,FS,0.08895811088987395,Basin_35,kt/yr
CHANGE,MW,Pioneer,Stream,FS,92.82254929128862,Basin_35,kt/yr
CHANGE,MW,Pioneer,Sugarcane,FS,6.082033043926396,Basin_35,kt/yr
CHANGE,MW,Pioneer,Urban + Other,FS,4.507186425012887,Basin_35,kt/yr
CHANGE,MW,Pioneer,Bananas,PN,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Conservation,PN,49.57481446395025,Basin_35,t/yr
CHANGE,MW,Pioneer,Cropping,PN,0.03588703640977966,Basin_35,t/yr
CHANGE,MW,Pioneer,Dairy,PN,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Forestry,PN,24.425283771978727,Basin_35,t/yr
CHANGE,MW,Pioneer,Grazing,PN,108.47717362797238,Basin_35,t/yr
CHANGE,MW,Pioneer,Horticulture,PN,0.0571680888339987,Basin_35,t/yr
CHANGE,MW,Pioneer,Stream,PN,76.74202233825943,Basin_35,t/yr
CHANGE,MW,Pioneer,Sugarcane,PN,165.62956857266352,Basin_35,t/yr
CHANGE,MW,Pioneer,Urban + Other,PN,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Bananas,PP,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Conservation,PP,18.165209297889383,Basin_35,t/yr
CHANGE,MW,Pioneer,Cropping,PP,0.0044143399690891,Basin_35,t/yr
CHANGE,MW,Pioneer,Dairy,PP,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Forestry,PP,7.330599349967035,Basin_35,t/yr
CHANGE,MW,Pioneer,Grazing,PP,22.902483987343544,Basin_35,t/yr
CHANGE,MW,Pioneer,Horticulture,PP,0.012940533423233232,Basin_35,t/yr
CHANGE,MW,Pioneer,Stream,PP,55.263071016636495,Basin_35,t/yr
CHANGE,MW,Pioneer,Sugarcane,PP,12.268740055786617,Basin_35,t/yr
CHANGE,MW,Pioneer,Urban + Other,PP,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Bananas,DIN,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Conservation,DIN,12.484053204050088,Basin_35,t/yr
CHANGE,MW,Pioneer,Cropping,DIN,0.287356959935286,Basin_35,t/yr
CHANGE,MW,Pioneer,Dairy,DIN,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Forestry,DIN,4.982431002858239,Basin_35,t/yr
CHANGE,MW,Pioneer,Grazing,DIN,22.928870295103213,Basin_35,t/yr
CHANGE,MW,Pioneer,Horticulture,DIN,0.5020241498854532,Basin_35,t/yr
CHANGE,MW,Pioneer,Stream,DIN,5.989220557608401,Basin_35,t/yr
CHANGE,MW,Pioneer,Sugarcane,DIN,145.96858913303848,Basin_35,t/yr
CHANGE,MW,Pioneer,Urban + Other,DIN,22.21551476986319,Basin_35,t/yr
CHANGE,MW,Pioneer,Bananas,DON,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Conservation,DON,27.92132146998728,Basin_35,t/yr
CHANGE,MW,Pioneer,Cropping,DON,0.21264415035211165,Basin_35,t/yr
CHANGE,MW,Pioneer,Dairy,DON,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Forestry,DON,11.104393523509732,Basin_35,t/yr
CHANGE,MW,Pioneer,Grazing,DON,68.78661088530966,Basin_35,t/yr
CHANGE,MW,Pioneer,Horticulture,DON,0.40161931990836236,Basin_35,t/yr
CHANGE,MW,Pioneer,Stream,DON,2.4463037326031998,Basin_35,t/yr
CHANGE,MW,Pioneer,Sugarcane,DON,122.57680836105405,Basin_35,t/yr
CHANGE,MW,Pioneer,Urban + Other,DON,29.19316609638557,Basin_35,t/yr
CHANGE,MW,Pioneer,Bananas,DIP,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Conservation,DIP,2.5639299364601706,Basin_35,t/yr
CHANGE,MW,Pioneer,Cropping,DIP,0.017241417596117133,Basin_35,t/yr
CHANGE,MW,Pioneer,Dairy,DIP,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Forestry,DIP,1.038916693740171,Basin_35,t/yr
CHANGE,MW,Pioneer,Grazing,DIP,4.609227724447226,Basin_35,t/yr
CHANGE,MW,Pioneer,Horticulture,DIP,0.03012144899312715,Basin_35,t/yr
CHANGE,MW,Pioneer,Stream,DIP,0.4097252101299833,Basin_35,t/yr
CHANGE,MW,Pioneer,Sugarcane,DIP,23.538320192169657,Basin_35,t/yr
CHANGE,MW,Pioneer,Urban + Other,DIP,5.198675064601633,Basin_35,t/yr
CHANGE,MW,Pioneer,Bananas,DOP,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Conservation,DOP,2.9532150618871396,Basin_35,t/yr
CHANGE,MW,Pioneer,Cropping,DOP,0.011494278397411434,Basin_35,t/yr
CHANGE,MW,Pioneer,Dairy,DOP,0.0,Basin_35,t/yr
CHANGE,MW,Pioneer,Forestry,DOP,1.1395315177932468,Basin_35,t/yr
CHANGE,MW,Pioneer,Grazing,DOP,2.2928870295103225,Basin_35,t/yr
CHANGE,MW,Pioneer,Horticulture,DOP,0.02008096599541814,Basin_35,t/yr
CHANGE,MW,Pioneer,Stream,DOP,0.08391555281770467,Basin_35,t/yr
CHANGE,MW,Pioneer,Sugarcane,DOP,5.884580048042415,Basin_35,t/yr
CHANGE,MW,Pioneer,Urban + Other,DOP,1.1341054782242845,Basin_35,t/yr
CHANGE,MW,Plane,Bananas,FS,0.0,Basin_35,kt/yr
CHANGE,MW,Plane,Conservation,FS,1.7060947466138072,Basin_35,kt/yr
CHANGE,MW,Plane,Cropping,FS,0.46909465628522873,Basin_35,kt/yr
CHANGE,MW,Plane,Dairy,FS,0.0,Basin_35,kt/yr
CHANGE,MW,Plane,Forestry,FS,0.744051927358863,Basin_35,kt/yr
CHANGE,MW,Plane,Grazing,FS,14.18072229690025,Basin_35,kt/yr
CHANGE,MW,Plane,Horticulture,FS,0.39362058188288895,Basin_35,kt/yr
CHANGE,MW,Plane,Stream,FS,55.97764577014248,Basin_35,kt/yr
CHANGE,MW,Plane,Sugarcane,FS,7.484234019926154,Basin_35,kt/yr
CHANGE,MW,Plane,Urban + Other,FS,4.791096402021365,Basin_35,kt/yr
CHANGE,MW,Plane,Bananas,PN,0.0,Basin_35,t/yr
CHANGE,MW,Plane,Conservation,PN,34.54858088475462,Basin_35,t/yr
CHANGE,MW,Plane,Cropping,PN,0.299858104546267,Basin_35,t/yr
CHANGE,MW,Plane,Dairy,PN,0.0,Basin_35,t/yr
CHANGE,MW,Plane,Forestry,PN,23.137725251022363,Basin_35,t/yr
CHANGE,MW,Plane,Grazing,PN,284.1982747757704,Basin_35,t/yr
CHANGE,MW,Plane,Horticulture,PN,0.21685356868211367,Basin_35,t/yr
CHANGE,MW,Plane,Stream,PN,50.2959817205253,Basin_35,t/yr
CHANGE,MW,Plane,Sugarcane,PN,218.91289264974196,Basin_35,t/yr
CHANGE,MW,Plane,Urban + Other,PN,0.0,Basin_35,t/yr
CHANGE,MW,Plane,Bananas,PP,0.0,Basin_35,t/yr
CHANGE,MW,Plane,Conservation,PP,7.245136974769973,Basin_35,t/yr
CHANGE,MW,Plane,Cropping,PP,0.05822905819418509,Basin_35,t/yr
CHANGE,MW,Plane,Dairy,PP,0.0,Basin_35,t/yr
CHANGE,MW,Plane,Forestry,PP,4.305974439844721,Basin_35,t/yr
